id,name,username,numberOfFollowers,numberOfFollowing,numberOfTweets,created_at,verified,description,location,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,retweet_ids,retweet_users,reply_users,quote_users,tweets_id
1559482756832415745,Jaime alejandro Aladino,Jaimeal74063951,43.0,130.0,8831.0,2022-08-16T10:11:42.000Z,False,"parque industrial ,comfamiliar ,produccion musica es estado de animo ,la musica cura el alma y espiritu,las palasbra que construyen y destruyen","Pereira, Colombia parque indus",0.0,39.0,3.0,0.0,1635803215634595844;1635707363922702336;1635693436555735052;1635601898496745473;1635665448711733254;1635631023211020289;1635369923521179655;1635231818017570817;1635270561793449984;1635327830904168450;1635343884694999040;1635308183110717442;1635058917817618432;1635282638645919746;1635061959023534080;1635041483178020864;1635359070269095936;1635239427231600641;1634981283217694720;1634984569203232769;1635090310387879936;1634933974148710406;1634637009191944205;1635036440274022400;1634887144530485249;1634968729137336320;1634911115464327169;1635107334589665280;1634903183943409669;1634909860444733448;1634941263404478464;1635023290795462656;1634902078261964801;1634903671443177473;1634886965366595585;1634866997786824714;1634887736594165760;1634898084827377666;1634948128918106112,156523002;290102129;17349381;923113340548784128;17349381;64461615;21210620;1165547132646039552;64461615;156523002;64461615;923113340548784128;795515922781966337;567523972;1131818069184135168;17828368;329074432;923113340548784128;923113340548784128;923113340548784128;73576985;923113340548784128;957985908741074945;601220901;64461615;923113340548784128;64461615;923113340548784128;923113340548784128;17828368;923113340548784128;3230265991;957985908741074945;923113340548784128;62957739;2335411586;288974672;17828368;1375932738692378629,3230265991,,1635839018167332865;1635797301762433026;1635774347037081600;1635774223451844611;1635771180387909632;1635711871448645638;1635500641278672897;1635500569077903360;1635397544959434752;1635397409340784640;1635397381960380416;1635397360355528705;1635394992482164736;1635394893341409281;1635394861426946050;1635394639023988736;1635394473780969472;1635394440335605761;1635134991859589120;1635132275368267777;1635131286489817089;1635128856184258562;1635128733496643584;1635128249318805504;1635119922283151361;1635119854520012801;1635119770961059841;1635119723607379969;1635116114870140928;1635116072482537475;1635101861098426370;1635101821500035074;1635099333195595779;1635099202035548160;1635090657529434112;1634965684366229505;1634965464656023552;1634965312704765958;1634965230232178689;1634965209839456257;1634965184816250880;1634965160006942721
760237539345039360,D-DASH,STm4miCZ5SnInQM,163.0,762.0,18473.0,2016-08-01T22:15:28.000Z,False,私の人生は常に窮地である。しかし窮地にこそ大いなる活路が存在する。二十数年前にD（私）が何がおきても立ち止まらず走れと願いをこめ、様々な場所や場面で使い続けたHNです。余談ですが、しゃがんでジャンプは出来ません。,,,,,,,,,,
1181436953461284866,Sachiin Ramdas Suryavanshi,sachiinv7,769.0,1.0,34236.0,2019-10-08T05:13:45.000Z,False,"🇮🇳 Founder & Owner of Ksamyatam Softwares,Coder,Entrepreneur. Om Suryaha Namah @ksamyatam #ksamyatam #ksamyatamsoftwares #sachasays",,,,,,,,,,
751945350,Naeem Warind,NWarind,1683.0,545.0,150015.0,2012-08-11T21:40:25.000Z,False,"Importer and deals in general items. Main focus on edible oils. 
Former Chairman Pakistan Chemicals & Dyes Merchants Association.","Karachi, Pakistan.",,,,,,,,,
32534292,LaMar  Wright,thecoutureman,1348.0,965.0,81409.0,2009-04-17T19:30:16.000Z,False,Creative Professional and High Touch Resource,New York City to Palm Beach,,,,,,,,,
3393046438,Linda,Tiffy3310,240.0,1332.0,32888.0,2015-07-29T01:02:25.000Z,False,,"Illinois, USA",,,,,,,,,
131340545,Jose Caceres,jacb10,201.0,4989.0,67329.0,2010-04-10T00:27:46.000Z,False,"27, 
Goals --- Money, Power and Respect.","Madrid, España",,,,,,,,,
241509340,އަޙްމަދު ޝަފީޤް,safiiq,1258.0,4159.0,50894.0,2011-01-22T12:38:15.000Z,True,..Always stand for a free & fair society..,Maldives,2.0,80.0,12.0,6.0,1635846639523885058;1635627905429700610;1635692539075342356;1635689863377825797;1635686089594744835;1635654318001909766;1635656186510077959;1635585715336617985;1635610554311098370;1635555590343741440;1635635729920344071;1635643488397144068;1635641884939780096;1635640761726251011;1635634784306331648;1635577827910205441;1635567751103234051;1635591585374117889;1635515098382098433;1635579639966887939;1635540419885821952;1635566930760470529;1635553020288069632;1635531124284985345;1635494835527270401;1635360291704782848;1635517523352485888;1635551413198528515;1635550663253045249;1635119114313420801;1635546378909696000;1635520535768748032;1635432445691539456;1635518911243522048;1635519962608463873;1635518709505638400;1635517891905716224;1635512362445729792;1635504869636177920;1635479268221231104;1635497335118594049;1635481364999950339;1635414804931149830;1635402890406686720;1635272187409227776;1635394109085982720;1635400110078140418;1635297261596049415;1635312131469086723;1635397709480771586;1635355408230662145;1635396557364162563;1635367072526893056;1635365223207956482;1635336292081737736;1635249663661203456;1635310053883248641;1635256400992698372;1635329896758091783;1635332168909217792;1635268629712314370;1635324614674112513;1635327487314993177;1635319945771851779;1635238966021484550;1635172087051460608;1635215785978400769;1634826696120475649;1634877855019728899;1634813429801455616;1634862807161217025;1634994521007341571;1634965236724776961;1634958676770582528;1634963087139938304;1634934105979731970;1634935147089780737;1634822785087451136;1634900908042756096;1634888902992441350,3413058154;516583796;34713362;16343974;380648579;725628218200481792;1203206576204419072;3413058154;1652541;1412828956332462080;1652541;34713362;7587032;1652541;773119430;1652541;1652541;575112328;1176546593861820416;7587032;1412828956332462080;1351888004332154880;1412828956332462080;513065687;1652541;1652541;717618747423350785;15110357;380648579;1523230461463433216;1652541;38400130;19898168;2861919044;1652541;1652541;34713362;6134882;1652541;6134882;1652541;1412828956332462080;380648579;34713362;380648579;34713362;6134882;111556423;380648579;7587032;34713362;7587032;34713362;1652541;1652541;380648579;1652541;18860860;6134882;34713362;34713362;34713362;1652541;1652541;3413058154;18860860;1412828956332462080;2964412118;1289131882097946626;717618747423350785;34713362;7587032;96900937;18860860;3413058154;6134882;19898168;4970411;567289542;567289542,76799892;2861919044;728926545226518528;106327989;1188026673926569985;1203206576204419072;3213858913;2354918760;1140176664468418561;1351888004332154880;41202626;1604777117685776386,1351888004332154880;1512930764;952793958576308225;1652541;1652541;259725229,1635912248974770177;1635860170525007874;1635850930116792322;1635850522837291008;1635714667241934848;1635697866227466241;1635697723180740609;1635687883687473153;1635680832378773504;1635680501381079041;1635656792402284546;1635654562018398208;1635646177168474117;1635645599029796865;1635645340278996995;1635644334522642432;1635644255174815745;1635642382007042049;1635641739330605056;1635640916651421697;1635640203598766080;1635637433470418944;1635636670396792832;1635592838338723840;1635592410779783169;1635592141056651265;1635581527395540992;1635580618334683136;1635579527530438656;1635577036986265600;1635576684148838401;1635576585553346560;1635569045511741443;1635556137776066560;1635552790776008704;1635552038456291329;1635551595172876290;1635551123749867520;1635550004835414016;1635546879529463809;1635520867617865728;1635520528281915393;1635520316373106688;1635520279551287297;1635519946603257856;1635518894696955904;1635518849583054849;1635517683709120512;1635516961567444992;1635510108573822976;1635498476976111618;1635497882546769920;1635497866277056512;1635497818571026432;1635497751944515584;1635484569985228801;1635403460085702656;1635403134393815042;1635402959088672768;1635402638023086080;1635401934134988801;1635398229838938114;1635398184376860672;1635397854482284545;1635396860990074881;1635396824189239296;1635395679542722560;1635395355297853440;1635338423593754628;1635337149636808704;1635336814750994432;1635336176239521792;1635336112112824320;1635335989551063040;1635334005330710529;1635332624662294530;1635331737608945665;1635328000060448768;1635327957622468609;1635321528425529344;1635260312738996225;1635260001622327300;1635259360938168321;1635258602176016384;1635226847083659265;1635224289711632385;1635223100748103680;1635189996511703040;1634994888986218497;1634994848469258241;1634994796631842817;1634994374449963009;1634989510189776896;1634977211362201602;1634972076850450433;1634939328114880512;1634939256207716352;1634930336802160640;1634917003072004097;1634916974802382855
537414296,87% 6buckeyes,jbrutvan,1864.0,2175.0,25492.0,2012-03-26T17:45:41.000Z,True,"Father, Husband, Sports Fan - OSU/Xavier alumn",Cincinnati,,,,,,,,,
3871041979,RapidReplay,getRapidReplay,271.0,3066.0,70012.0,2015-10-12T15:44:23.000Z,False,#1 Replay System,,,,,,,,,,
1607430644224692227,Richard Rymski,Dicky_2023,376.0,364.0,29653.0,2022-12-26T17:41:43.000Z,False,Male,,,,,,,,,,
1537146930,Ravi Persaud,ravicapital,1906.0,4633.0,71166.0,2013-06-21T19:21:18.000Z,False,"Food Cart Chaser, Global Tourist, Sports Enthusiast. #finance #politics #science #astronomy  GO JETS+KNICKS+YANKS. Peace and Love...In NYC positive energy...",New York City,,,,,,,,,
730846795,PeterKim Denmark,PeterKimDenmark,491.0,272.0,27805.0,2012-08-01T15:04:48.000Z,False,"From Viborg, Denmark. Interested in International Relations and Wind Energy. Tweets are my own opinions. RTs/follows ≠ endorsements.",,2.0,69.0,2.0,1.0,1635715933170696214;1635899346821545985;1635747652229816320;1635870995436257281;1635748480336396296;1635716221868834817;1635305465671471104;1635291136146444289;1635360122527678464;1635595491739160577;1635810725154414593;1635424236775849986;1635694625661890577;1635686665938149376;1635677119249367043;1635677115847782404;1635148937404497921;1635686089594744835;1635661664912568321;1635653805151846409;1635653803281195010;1635604399568429056;1635594119065075714;1635553271644319746;1635434707901988864;1635419106605424645;1635377570794594310;1635277959102885898;1635312131469086723;1635362744429051905;1635289611810541570;1635272187409227776;1635263082091147265;1635045577447620610;1635026634033233920;1635044264307757058;1635046430103535616;1635058120014610433;1635052959699550208;1635026935037276161;1635025111391633411;1634713393293582336;1635051270619947010;1635046432980836353;1635024956181602305;1635049497888964610;1634669585872896000;1634993242486849536;1634679481519464449;1634949533338836997;1634984882798759936;1634982082949840896;1634823695905574913;1634949196800475141;1634957444651847680;1634858641596592129;1634962808722063361;1634964972689059841;1634784112811671552;1634933021660020737;1634956232816754688;1634949904991698946;1634866982884372480;1634849211324813313;1634941446703943687;1634868238818615297;1634933426427142144;1634905366390784002;1634544150686097409,1462548977367359490;16133530;807095;2516008850;237293370;17717287;630995607;831804089700872192;6134882;8792192;380648579;380648579;2467791;432895323;922457956574253056;922457956574253056;1462548977367359490;380648579;922457956574253056;1462548977367359490;1462548977367359490;831804089700872192;380648579;2885493519;1462548977367359490;1462548977367359490;831804089700872192;1462548977367359490;380648579;3987701367;380648579;380648579;1358995284;335455570;147017457;1462548977367359490;14173315;1652541;380648579;380648579;380648579;335455570;380648579;380648579;147017457;807095;807095;28785486;1462548977367359490;144274618;630995607;1120633726478823425;1462548977367359490;1462548977367359490;807095;1462548977367359490;1462548977367359490;1652541;28785486;806068174567460864;1462548977367359490;1877831;6134882;806068174567460864;831804089700872192;630995607;806068174567460864;1462548977367359490;323968570,380648579;807095,42958829,1635913109524160513;1635904987296411648;1635903881363304449;1635903866175647745;1635902800444923904;1635902762662633475;1635902724062474240;1635856225945653248;1635855983137394688;1635855949138198531;1635855079306833920;1635855000021737475;1635854805431119872;1635854707565502466;1635853740854116353;1635722033668522000;1635721864864563207;1635721781070778370;1635714746627260437;1635714675651248152;1635713759988547596;1635690548085370911;1635690504225533958;1635690055841841153;1635690035029716992;1635689836441894912;1635600518209830913;1635599930718064640;1635599799075438592;1635521275727605760;1635521114817327104;1635377209761484800;1635377083827511297;1635376989090766852;1635376877195116544;1635376764649340928;1635376720433012739;1635132070166163456;1635061804870299648;1635061523000496130;1635061462422155264;1635061396575784961;1635060704356212738;1635060680587120640;1635060657237413889;1635059617930809344;1635059234328166401;1635058056085245952;1635058007557177346;1635057759388569600;1634994263070212098;1634994250843815936;1634992971404959744;1634991799201845248;1634990835526942720;1634990573064187908;1634990549861306370;1634975225770315776;1634974719215800320;1634974665222549505;1634974467117158401;1634973191260225536;1634973111102894081;1634972874502180870;1634971541929857024;1634967717420859392;1634967664023183360;1634967646054813697;1634967473085878273;1634967426420068352;1634964204653539331;1634963863832788994;1634963823500349441;1634909772729417734
1343974675219689472,Abdulrahman Abosife عبدالرحمن ابوسيف,wj3Kdz8TXpfykRC,1195.0,3620.0,500691.0,2020-12-29T17:39:01.000Z,False,محلل سياسي واقتصادي واجتماعي,,,,,,,,,,
1969927374,Jim Carlson,JimCarlson16,2146.0,745.0,208547.0,2013-10-19T01:16:57.000Z,False,,,,,,,,,,,
959802746034585600,Eric Boona,9Yaaii_Boranaa,1105.0,846.0,71371.0,2018-02-03T14:56:21.000Z,False,,,,,,,,,,,
431852496,TheWorldofHein,TheWorldofHein,309.0,518.0,32199.0,2011-12-08T19:19:51.000Z,False,"Thinker,traveller,Socialist, fun seeker.......",Johannesburg,,,,,,,,,
61080758,DotDotDotDash,DotDotDotDash,610.0,4109.0,135940.0,2009-07-29T01:45:33.000Z,False,"Joining the dots, filling in the blanks. Interests - The present, the future, and the past. 

Am alive and well elsewhere.",,,,,,,,,,
478500659,Wanyamaevans,wanyamaevans,178.0,261.0,6787.0,2012-01-30T10:42:21.000Z,False,teacher,Kenya,,,,,,,,,
1465425337714724870,Evelyn Ramos,EvelynR51902368,38.0,47.0,5849.0,2021-11-29T21:01:40.000Z,False,Painter/ photographer,,,,,,,,,,
889489980875300864,Ms Tan 🏖🏩,MusicaMusica55,36.0,363.0,487.0,2017-07-24T14:18:32.000Z,False,,,,,,,,,,,
1413500562,hehemantgang,hehemantgang,87.0,1306.0,81979.0,2013-05-08T18:23:21.000Z,True,,India,,,,,,,,,
899440385889587206,Patrice Devine,Patricemdevine,847.0,82.0,190858.0,2017-08-21T01:17:53.000Z,False,,,,,,,,,,,
522109018,China_Meltdown,TheAnalytic,1249.0,1960.0,123040.0,2012-03-12T09:36:06.000Z,False,,,,,,,,,,,
2510677024,Ezekiel | #FreePalestine🇵🇸,321K0,326.0,329.0,71980.0,2014-04-26T15:30:39.000Z,False,,,,,,,,,,,
1582228688665706497,GYANI PRASAD,GYANIPR92001814,173.0,76.0,55478.0,2022-10-18T04:35:21.000Z,False,,,0.0,100.0,0.0,0.0,1635546065960341505;1635524625278058497;1635558605310275584;1635528083930505216;1635541599227871234;1635533719766220802;1635595857998274562;1634583738293026816;1635553010561716224;1635530231011508227;1635539731730808832;1635540677173059585;1635562242904129538;1635579812583735296;1635541772859506689;1635569573981478912;1635551051041628160;1635530042267803651;1635526477524660228;1635533256052596737;1635541493686366208;1635604098694381568;1635557063358304256;1635534548434927618;1635244667414671361;1635535661536256000;1635523170592751616;1635537086156800001;1635550848100212738;1634776102785929216;1635570210471305217;1635551258370256897;1635542127756341249;1635531464103333889;1635559145360314368;1635525379552313344;1635546465778143234;1635524510081495040;1635534650465722371;1635527194540912640;1635537871292743680;1635536236554371072;1634391145479380992;1635587472922124289;1635521511238029313;1635549532082810880;1635577134256119808;1635266219296325632;1635540151802941441;1635540480569262080;1635531408059031553;1635544325525327872;1633070216950480896;1635548680366223362;1635534107278209026;1635533888914345985;1635547325065203712;1635578572328017920;1635535069447340034;1635584566122676225;1635527991081209856;1635536826047004673;1635537658515697664;1635587919967850496;1635539251868868608;1635522514825936898;1635580741458296832;1635584016698208256;1633400771512512516;1635558709761028102;1635529561742901250;1635551477719781376;1635606272371466240;1629858405526454274;1635531465911066630;1635537250179252224;1635532982219059202;1635524123857420288;1635598551609937921;1635523130969182208;1635540508822077441;1635662015661211652;1635626662241918976;1635577471885254663;1635547221314928641;1635541978354966528;1634788811887747073;1635535575112622080;1635562358348333057;1635561372414091264;1635547627600359425;1635215875598069763;1635532519725735937;1635538615764926464;1635530251144163328;1635552544134144001;1635534516231233536;1635577462225788929;1635522513995440128;1635586250546479105,782224692752977921;1114537000479203328;2363741011;870042667;3180386611;1161662879675740160;811972460560019456;1544669078295650304;1293812198230245376;1029622774766161925;1266608791;2790264661;755099110496231424;1299981751805116416;3180386611;1521135329767751685;1241646275881103361;1631978982756474882;1138656586614726656;812539081;784076633623756800;922117152097763330;1114537000479203328;4590715049;1159331715183198214;1096233302648934400;174551504;238115786;96301262;946026131299241985;2414628812;380819254;3306832147;1489969989226532877;819568067919380481;2790264661;3267805908;1631978982756474882;3292388633;3034903235;608992201;1161662879675740160;2912729612;1383330167825727489;2330743303;2513278904;1035782968806203392;1380515326585155585;1344588571;608992201;1028160344;308353026;2897386952;1356492059461341185;1489969989226532877;812539081;3328876736;4673509740;2790264661;1357366657883119616;2241177373;839324154088169472;1295552274173853696;856370093227470848;2262536214;782224692752977921;304458000;854692915016282112;96493784;350775765;913724965572141056;988858957;1490774305071792129;725642066584330240;812539081;1489969989226532877;1543695979;380819254;802562157778849792;1254535743084523520;4654215132;1349388804252069888;753196646;1299981751805116416;804035670939344896;414588379;104451299;2299699574;183516653;1164899835977187335;608992201;1106198065524822016;17708556;1029622774766161925;414588379;4809020384;1388510766626607112;1299981751805116416;909006831019737088;128804515,,,1635680041349812224;1635680028137783296;1635680008802037760;1635679989621460992;1635679971246239745;1635679957023326209;1635679945572884486;1635679930473385984;1635679917471064064;1635679906268069889;1635679891420221440;1635679878627602444;1635679868070547460;1635679844578258944;1635679833584959488;1635679818351280133;1635679798315094017;1635679782963904512;1635679756384612357;1635679744825098240;1635679729666883586;1635679712491220992;1635679699400810496;1635679690420813824;1635679675493269504;1635679664126717953;1635679653116678144;1635679622431141888;1635679605842649088;1635679591523319809;1635679576524476417;1635679565212442624;1635679532907888641;1635679504596353026;1635679490952290304;1635679470723153921;1635679450053619713;1635679415702269953;1635679398832787456;1635679379882913792;1635679366008160257;1635679350602498048;1635679334475214875;1635679315995291650;1635679302221172737;1635679291873857536;1635679280763146241;1635679267194544130;1635679251398807552;1635679239071735811;1635679230012047362;1635679215722057736;1635679203948642304;1635679190614966275;1635679177373540352;1635679164077600770;1635679153679892480;1635679140723712001;1635679126286901250;1635679114001797125;1635679104963051520;1635679094959636480;1635679074298503169;1635679060310528002;1635679036809842689;1635679023627141122;1635679010104688640;1635678999459528704;1635678983110135809;1635678972444028928;1635678952919543808;1635678939158040576;1635678928408051713;1635678914071908352;1635678897491832832;1635678884980207616;1635678867389284353;1635678855687200768;1635678844547137536;1635678831800614912;1635678820656365568;1635678807561732097;1635678793619865602;1635678782559522818;1635678771675295745;1635678760673644545;1635678746509463552;1635678733217714179;1635678719254867968;1635678700875448321;1635678689248825344;1635678675957084161;1635678661918736384;1635678630444687361;1635678617903730688;1635678606423904256;1635678597116747779;1635678585926348802;1635678568398323712;1635678556809465856
189240973,Ricardo Medina S,AVERRODES,225.0,159.0,66073.0,2010-09-10T19:06:03.000Z,False,"Chaman,doctor,wizard,sportman,dancer,melómano,adventurer,explorer,sybarite,dreamer.",Planet Earth,,,,,,,,,
78527851,David Young,ellitweets,252.0,1325.0,63568.0,2009-09-30T06:01:36.000Z,False,"policy researcher on Taiwan’s trade issues, China, HK, and cross-Strait affairs 台美中政經要聞即事","台北市, 台灣",0.0,51.0,0.0,0.0,1635848835137241090;1635799027060035585;1635572682837073920;1635668105811619846;1635629934545715200;1635599151621632002;1635697974167896065;1635513838823940097;1635541527337287680;1635705586959650816;1635728098548170754;1635635639906443264;1635768768516481024;1635556029537689603;1635659297551003649;1635690772526944256;1635691448543887360;1635397404869660674;1635483640061734915;1635644952913883138;1635523475992633345;1635649290591928320;1635581124150808578;1635536488137105410;1635644701331136512;1635144831973621760;1635173537270104064;1635264698022088704;1634940813405741058;1634761410512052225;1634840984772067332;1634912898282835971;1634293815539556358;1634547749612920834;1634556783111839776;1634568222220623873;1634527287700869120;1634557805699923968;1634549922274975749;1634508189495377920;1634549198635905025;1634519945433305088;1634524636179320833;1634556041898921985;1634499382979485696;1634502558956896257;1634542950976987136;1634567757231718400;1634472727313539074;1634438874075209729;1634308556261412864,143810986;144274618;144274618;754430965737488384;144274618;754430965737488384;758701597107032065;382788364;3061796219;42826651;8149482;844136511079559168;754430965737488384;49035671;143810986;8149482;80844188;249465887;382788364;143810986;943906396180905984;917683048782503937;754430965737488384;382788364;754430965737488384;5988062;5988062;143810986;754430965737488384;203213759;754430965737488384;732964902273306624;29492916;1170411750841176064;844136511079559168;365216346;1135341205;34713362;732964902273306624;144274618;34447580;201743068;2820507071;917683048782503937;3232393554;739714573310275584;8149482;758701597107032065;158274483;754430965737488384;733647469305864195,,,1635901832890552320;1635901671019778049;1635859279034068993;1635856060547502080;1635855376729145344;1635855113297473536;1635854524748558339;1635854364505153536;1635852982783975425;1635851179262644224;1635789735720529920;1635789668158681092;1635789068117348355;1635704092634025984;1635704055157886976;1635702884775116801;1635701770218516480;1635701658805239808;1635701485530144768;1635701055089684480;1635700312521707520;1635698227281551362;1635697495723626496;1635683968795435010;1635681074893434883;1635295942080593932;1635295785180086273;1635272963451912195;1635272634668838913;1634952944637579265;1634922814120787970;1634922584956616705;1634861830161207297;1634861610824253441;1634860296643973120;1634859632484286467;1634859425801605120;1634859337909952512;1634859227696218113;1634858810174210049;1634858702187659265;1634858464387399680;1634858384829857792;1634855937654784000;1634855849322774528;1634855585379385344;1634855251219185664;1634854919252615168;1634853028493946880;1634851578007130112;1634851076154474496
1439990076,donna flick,Fujikatsan,594.0,1413.0,104786.0,2013-05-19T02:45:33.000Z,False,,,,,,,,,,,
1532354128629866496,Karim Baina,BainaKarim,15.0,29.0,2210.0,2022-06-02T13:31:24.000Z,False,,,0.0,70.0,0.0,0.0,1635679713661267976;1635626120459739136;1630588231224815617;1635688400937181184;1635717881596870663;1635630736756690945;1635603123879268353;1635686584526811145;1635686470529822739;1635691184189317120;1635657829574148097;1635697954768945152;1635778202688798721;1635683344854790144;1635686567019786250;1635725515322523657;1635784507675508737;1635831348094025734;1635612033264791553;1635690742206148613;1635791338540003328;1635640093183541254;1635608247775404032;1635703933237592066;1635702444167421955;1635699705605652490;1635716139060690958;1635698751070171136;1635329296029089793;1635286915896446981;1635175387490848773;1635268629712314370;1635194900475162626;1635241387183714304;1635190699254763522;1635190694565527552;1635253378874761217;1635068948898258946;1635028916426637315;1634933283988422656;1635053055535136774;1634951143012052992;1635090902334193665;1635158895608905728;1635022863735439366;1635146080714366976;1635103736266907650;1635168521696215041;1634966705654104065;1634886720880799745;1634656802137620480;1634594140359933956;1634745639686012929;1634884904545816584;1634623031728566272;1634563590354247680;1634719678542262273;1634692338986504192;1634548299146330112;1634605973208801280;1634604173940359169;1634675393075769344;1634854138315177985;1634720983641620488;1634876294352769030;1634582780465016832;1634890739615432705;1634600319823872002;1634719414301106183;1634626208926253057,246309084;1389913567671975937;195746945;1078355767852449796;892983594670542848;1302217735246680066;725628218200481792;1552947900002476032;1269055937807032321;1237722146643812352;985243593538338816;892983594670542848;1552947900002476032;1392086940053278722;1552947900002476032;1552947900002476032;1552947900002476032;34713362;1173607963233280000;1552947900002476032;1552947900002476032;1552947900002476032;985243593538338816;2535581429;2535581429;2535581429;1552947900002476032;414243807;268406569;1010998194;883253580991475713;34713362;1173607963233280000;1173607963233280000;2535581429;2535581429;1552947900002476032;109813243;939091;34713362;1349149096909668363;34713362;234638601;49757324;1349149096909668363;2993339798;1200616796295847936;414243807;985243593538338816;2993339798;930243282;19862959;50115087;1403040254;837048318865862666;191455727;2762475846;831159703623319552;14196754;3316376038;1302217735246680066;837048318865862666;1361305803186188289;1349149096909668363;109813243;1559860345631653888;1400120448088776709;1200616796295847936;985243593538338816;104105131,,,1635892721935065090;1635892653081468928;1635892595007148034;1635892173072658435;1635891881253978120;1635891617637838851;1635891080326422528;1635890897987534850;1635890747663630336;1635890607057952772;1635890326018699267;1635890158426832896;1635890022384652288;1635889740627992576;1635889611351179264;1635889469579579394;1635888901679202304;1635888474027851777;1635888225070858241;1635888104371286019;1635887843171086336;1635797428379983880;1635797130924236803;1635796996320825344;1635796946362437634;1635796746101231616;1635796635954413571;1635796495537676288;1635429068832112643;1635428224795648001;1635428090812694528;1635427766613995520;1635427395166502912;1635334535574605824;1635334331119079424;1635334322482999297;1635334116110655488;1635175659294298112;1635175495833882624;1635175234398732290;1635175112466120704;1635174114318249984;1635174069967654913;1635173958176903171;1635173811648892928;1635173787502272512;1635173578844016640;1635173491661225984;1635151626561536000;1634923300307767296;1634923199912632320;1634923111106715648;1634922922715541505;1634922570003939330;1634922180663300098;1634921641968029703;1634921487617658881;1634921151121199105;1634921070410047488;1634920310498795520;1634920230416965634;1634919969321537536;1634919857870491649;1634919497135169536;1634919279375298562;1634919215172812803;1634918978513674242;1634879707551498241;1634879524465954821;1634879285461921798
1443508838666158083,John Calhoun,johncalhoun002,774.0,1529.0,41008.0,2021-09-30T09:32:49.000Z,False,"Married 52 years, Retirement, High Tech, Finance, Banking. UCSB Aquatic Bio ‘80.",,,,,,,,,,
359062123,Ryan Jon Orner,RJOrner,151.0,899.0,22951.0,2011-08-20T23:42:38.000Z,False,,,0.0,58.0,3.0,3.0,1635870192390610945;1635870192596033537;1635716221868834817;1635743370978160640;1635470439911759872;1635766598077218816;1635697551285288961;1635747574991708160;1635736162244460553;1635772537194856450;1635711791488442368;1635477923082764288;1635700381316702208;1635666343918817280;1635662753305096195;1635474930648203269;1635558589157847040;1635627607835258882;1635541653992747011;1635489915944284162;1635433308120297472;1635400368384356355;1635429354128699392;1635335750224084993;1635396814684979201;1606423250141319168;1635050436876201985;1635363320411848707;1635320183006048257;1635358809274327040;1635381253842296842;1635370444307173376;1635281194115035138;1635381610605428737;1635331870576762886;1635376575859310596;1635301084217352194;1635272255344353280;1635277821928173574;1635310560006012928;1635309747036635136;1635201858057953280;1635189826415722496;1632848649850961921;1635191052557754371;1635191960418828291;1635193733435228163;1635194830996508673;1635102244327821312;1635190585001910272;1635120562455363586;1635182673411952642;1635104207207567360;1634983394412220416;1635000803202310144;1634983917051846657;1634982082949840896;1635016519997607937,20562637;20562637;17717287;926164634570067968;18111042;1222773302441148416;1891490382;1167122751410384896;1078693601356509184;1457867047334031360;168531961;16185879;1457867047334031360;3579405317;16117029;240107748;1462548977367359490;1222773302441148416;630995607;288277167;2595088842;437525465;105327432;305115361;16001789;926164634570067968;47469865;985749294;1281457267582177280;182024601;1167122751410384896;1051244497;1051244497;20562637;2256760459;34713362;1891490382;1957610664;863527548;437525465;20109447;630995607;20402945;775261909780197376;774195721000087552;34713362;34713362;69620713;16491569;19038768;20109447;34713362;1457867047334031360;1891490382;1457867047334031360;105327432;1120633726478823425;1457867047334031360,446594210,988517346032672779;2595088842;437525465,1635870880415858694;1635870809699827712;1635781603145265158;1635781527417044992;1635781372051701762;1635781223539720199;1635780975085993985;1635780920337739776;1635780077349744644;1635777877571502081;1635767372454719493;1635767289277562883;1635766814251659265;1635765168696184836;1635665639250485251;1635660426842198019;1635658592865976320;1635643458785255424;1635642169749897216;1635642144084901892;1635556540689072128;1635509508247019520;1635492646922735617;1635491791058206721;1635490410607812610;1635488038968082433;1635487571949002753;1635452033263194117;1635400499343278081;1635400135831339008;1635399350229815296;1635399231421976577;1635388096316608512;1635388007510609921;1635387526348431360;1635386464665235456;1635383321059545088;1635382239365324800;1635381363691118606;1635377745801912320;1635343632944480256;1635343543920369665;1635333005081473025;1635313401978290178;1635312823294386177;1635311023451406337;1635310639890731008;1635297979837063168;1635197601527271424;1635197502822699008;1635197219564584960;1635196901644697601;1635196065602502661;1635195995222085633;1635195508372426752;1635195382610399232;1635195284652462080;1635193113202532353;1635130786423930882;1635088029131108355;1635085928074190851;1635084084102991872;1635084061072044032;1635054038340472834
